driverStandingsId,raceId,driverId,points,position,wins,year
71962,1102,846,10.0,9,0,2023
71963,1102,839,6.0,12,0,2023
71964,1102,844,34.0,7,0,2023
71965,1102,857,4.0,14,0,2023
71966,1104,830,144.0,1,4,2023
71967,1104,815,105.0,2,2,2023
71968,1104,4,93.0,3,0,2023
71969,1104,832,48.0,6,0,2023
71970,1104,1,69.0,4,0,2023
71971,1104,840,27.0,8,0,2023
71972,1104,847,50.0,5,0,2023
71973,1104,822,4.0,14,0,2023
71974,1104,842,14.0,10,0,2023
71975,1104,848,1.0,18,0,2023
71976,1104,852,2.0,16,0,2023
71977,1104,858,0.0,20,0,2023
71978,1104,825,2.0,17,0,2023
71979,1104,856,0.0,19,0,2023
71980,1104,807,6.0,12,0,2023
71981,1104,855,2.0,15,0,2023
71982,1104,846,12.0,11,0,2023
71983,1104,839,21.0,9,0,2023
71984,1104,844,42.0,7,0,2023
71985,1104,857,5.0,13,0,2023
72026,1105,830,170.0,1,5,2023
72027,1105,815,117.0,2,2,2023
72028,1105,4,99.0,3,0,2023
72029,1105,832,58.0,6,0,2023
72030,1105,1,87.0,4,0,2023
72031,1105,840,35.0,8,0,2023
72032,1105,847,65.0,5,0,2023
72033,1105,822,4.0,14,0,2023
72034,1105,842,15.0,10,0,2023
72035,1105,848,1.0,18,0,2023
72036,1105,852,2.0,16,0,2023
72037,1105,858,0.0,20,0,2023
72038,1105,825,2.0,17,0,2023
72039,1105,856,0.0,19,0,2023
72040,1105,807,6.0,12,0,2023
72041,1105,855,4.0,15,0,2023
72042,1105,846,12.0,11,0,2023
72043,1105,839,25.0,9,0,2023
72044,1105,844,42.0,7,0,2023
72045,1105,857,5.0,13,0,2023
72083,1106,839,29.0,9,0,2023
72082,1106,846,12.0,11,0,2023
72081,1106,855,4.0,16,0,2023
72080,1106,807,6.0,13,0,2023
72079,1106,856,0.0,19,0,2023
72078,1106,825,2.0,18,0,2023
72077,1106,858,0.0,20,0,2023
72076,1106,852,2.0,17,0,2023
72075,1106,848,7.0,12,0,2023
72074,1106,842,15.0,10,0,2023
72073,1106,822,5.0,15,0,2023
72072,1106,847,65.0,6,0,2023
72071,1106,840,37.0,8,0,2023
72070,1106,1,102.0,4,0,2023
72069,1106,832,68.0,5,0,2023
72068,1106,4,117.0,3,0,2023
72067,1106,815,126.0,2,2,2023
72066,1106,830,195.0,1,6,2023
72084,1106,844,54.0,7,0,2023
72085,1106,857,5.0,14,0,2023
72125,1107,857,5.0,14,0,2023
72124,1107,844,72.0,6,0,2023
72123,1107,839,31.0,9,0,2023
72122,1107,846,24.0,10,0,2023
72121,1107,855,4.0,16,0,2023
72120,1107,807,9.0,12,0,2023
72119,1107,856,0.0,20,0,2023
72118,1107,825,2.0,18,0,2023
72116,1107,852,2.0,17,0,2023
72114,1107,842,16.0,11,0,2023
72112,1107,847,72.0,7,0,2023
72111,1107,840,44.0,8,0,2023
72109,1107,832,82.0,5,0,2023
72107,1107,815,148.0,2,2,2023
72108,1107,4,131.0,3,0,2023
72110,1107,1,106.0,4,0,2023
72115,1107,848,7.0,13,0,2023
72106,1107,830,229.0,1,7,2023
72113,1107,822,5.0,15,0,2023
72117,1107,858,0.0,19,0,2023
72126,1108,830,255.0,1,8,2023
72127,1108,815,156.0,2,2,2023
72128,1108,4,137.0,3,0,2023
72129,1108,832,83.0,5,0,2023
72130,1108,1,121.0,4,0,2023
72131,1108,840,44.0,8,0,2023
72132,1108,847,82.0,6,0,2023
72133,1108,822,5.0,15,0,2023
72134,1108,842,16.0,12,0,2023
72135,1108,848,11.0,13,0,2023
72136,1108,852,2.0,17,0,2023
72137,1108,858,0.0,19,0,2023
72138,1108,825,2.0,18,0,2023
72139,1108,856,0.0,20,0,2023
72140,1108,807,9.0,14,0,2023
72141,1108,855,4.0,16,0,2023
72142,1108,846,42.0,9,0,2023
72143,1108,839,31.0,10,0,2023
72144,1108,844,74.0,7,0,2023
72145,1108,857,17.0,11,0,2023
72146,1109,830,281.0,1,9,2023
72147,1109,815,171.0,2,2,2023
72148,1109,4,139.0,3,0,2023
72149,1109,832,87.0,6,0,2023
72150,1109,1,133.0,4,0,2023
72151,1109,840,45.0,9,0,2023
72152,1109,847,90.0,5,0,2023
72153,1109,822,5.0,15,0,2023
72154,1109,842,16.0,12,0,2023
72155,1109,848,11.0,13,0,2023
72156,1109,852,2.0,17,0,2023
72157,1109,858,0.0,19,0,2023
72158,1109,825,2.0,18,0,2023
72159,1109,856,0.0,20,0,2023
72160,1109,807,9.0,14,0,2023
72161,1109,855,4.0,16,0,2023
72162,1109,846,60.0,8,0,2023
72163,1109,839,31.0,10,0,2023
72164,1109,844,80.0,7,0,2023
72165,1109,857,27.0,11,0,2023
72166,1109,817,0.0,21,0,2023
72167,1110,830,314.0,1,10,2023
72168,1110,815,189.0,2,2,2023
72169,1110,4,149.0,3,0,2023
72170,1110,832,92.0,7,0,2023
72171,1110,1,148.0,4,0,2023
72172,1110,840,47.0,9,0,2023
72173,1110,847,99.0,6,0,2023
72174,1110,822,5.0,15,0,2023
72175,1110,842,22.0,12,0,2023
72176,1110,848,11.0,13,0,2023
72177,1110,852,3.0,17,0,2023
72178,1110,858,0.0,19,0,2023
72179,1110,825,2.0,18,0,2023
72180,1110,856,0.0,20,0,2023
72181,1110,807,9.0,14,0,2023
72182,1110,855,4.0,16,0,2023
72183,1110,846,69.0,8,0,2023
72184,1110,839,35.0,10,0,2023
72185,1110,844,99.0,5,0,2023
72186,1110,857,34.0,11,0,2023
72187,1110,817,0.0,21,0,2023
72188,1111,830,339.0,1,11,2023
72189,1111,815,201.0,2,2,2023
72190,1111,4,168.0,3,0,2023
72191,1111,832,102.0,5,0,2023
72192,1111,1,156.0,4,0,2023
72193,1111,840,47.0,9,0,2023
72194,1111,847,99.0,7,0,2023
72195,1111,822,5.0,15,0,2023
72196,1111,842,37.0,10,0,2023
72197,1111,848,15.0,13,0,2023
72198,1111,852,3.0,17,0,2023
72199,1111,858,0.0,19,0,2023
72200,1111,825,2.0,18,0,2023
72201,1111,856,0.0,20,0,2023
72202,1111,807,9.0,14,0,2023
72203,1111,855,4.0,16,0,2023
72204,1111,846,75.0,8,0,2023
72205,1111,839,36.0,11,0,2023
72206,1111,844,99.0,6,0,2023
72207,1111,857,36.0,12,0,2023
72208,1111,817,0.0,21,0,2023
72209,1111,859,0.0,22,0,2023
72250,1112,844,111.0,6,0,2023
72249,1112,839,36.0,11,0,2023
72248,1112,846,79.0,8,0,2023
72247,1112,855,4.0,16,0,2023
72246,1112,807,9.0,14,0,2023
72245,1112,856,0.0,21,0,2023
72244,1112,825,2.0,18,0,2023
72243,1112,858,0.0,19,0,2023
72242,1112,852,3.0,17,0,2023
72241,1112,848,21.0,13,0,2023
72240,1112,842,37.0,10,0,2023
72239,1112,822,6.0,15,0,2023
72238,1112,847,109.0,7,0,2023
72237,1112,840,47.0,9,0,2023
72236,1112,1,164.0,4,0,2023
72235,1112,832,117.0,5,0,2023
72234,1112,4,170.0,3,0,2023
72233,1112,815,219.0,2,2,2023
72232,1112,830,364.0,1,12,2023
72251,1112,857,36.0,12,0,2023
72252,1112,817,0.0,22,0,2023
72253,1112,859,0.0,20,0,2023
72294,1113,844,123.0,6,0,2023
72293,1113,839,36.0,12,0,2023
72292,1113,846,97.0,8,0,2023
72291,1113,855,4.0,16,0,2023
72290,1113,807,9.0,14,0,2023
72289,1113,856,0.0,21,0,2023
72288,1113,825,3.0,18,0,2023
72287,1113,858,0.0,20,0,2023
72286,1113,852,3.0,17,0,2023
72285,1113,848,21.0,13,0,2023
72284,1113,842,45.0,10,0,2023
72283,1113,822,6.0,15,0,2023
72282,1113,847,109.0,7,0,2023
72281,1113,840,47.0,9,0,2023
72280,1113,1,180.0,3,0,2023
72279,1113,832,142.0,5,1,2023
72278,1113,4,170.0,4,0,2023
72277,1113,815,223.0,2,2,2023
72276,1113,830,374.0,1,12,2023
72295,1113,857,42.0,11,0,2023
72296,1113,817,0.0,22,0,2023
72297,1113,859,2.0,19,0,2023
72298,1114,830,400.0,1,13,2023
72299,1114,815,223.0,2,2,2023
72300,1114,4,174.0,4,0,2023
72301,1114,832,150.0,5,1,2023
72302,1114,1,190.0,3,0,2023
72303,1114,840,47.0,10,0,2023
72304,1114,847,115.0,8,0,2023
72305,1114,822,6.0,15,0,2023
72306,1114,842,46.0,11,0,2023
72307,1114,848,21.0,13,0,2023
72308,1114,852,3.0,17,0,2023
72309,1114,858,0.0,20,0,2023
72310,1114,825,3.0,18,0,2023
72311,1114,856,0.0,21,0,2023
72312,1114,807,9.0,14,0,2023
72313,1114,855,4.0,16,0,2023
72314,1114,846,115.0,7,0,2023
72315,1114,839,38.0,12,0,2023
72316,1114,844,135.0,6,0,2023
72317,1114,857,57.0,9,0,2023
72318,1114,817,0.0,22,0,2023
72319,1114,859,2.0,19,0,2023
72363,1115,859,2.0,19,0,2023
72362,1115,817,0.0,22,0,2023
72361,1115,857,83.0,9,0,2023
72359,1115,839,44.0,12,0,2023
72358,1115,846,136.0,7,0,2023
72357,1115,855,6.0,16,0,2023
72356,1115,807,9.0,15,0,2023
72353,1115,858,0.0,20,0,2023
72351,1115,848,23.0,13,0,2023
72350,1115,842,46.0,11,0,2023
72348,1115,847,132.0,8,0,2023
72346,1115,1,194.0,3,0,2023
72343,1115,815,224.0,2,2,2023
72347,1115,840,47.0,10,0,2023
72345,1115,832,153.0,5,1,2023
72360,1115,844,145.0,6,0,2023
72349,1115,822,10.0,14,0,2023
72354,1115,825,3.0,18,0,2023
72352,1115,852,3.0,17,0,2023
72342,1115,830,433.0,1,14,2023
72355,1115,856,0.0,21,0,2023
72344,1115,4,183.0,4,0,2023
72407,1116,859,2.0,19,0,2023
72406,1116,817,0.0,22,0,2023
72405,1116,857,83.0,9,0,2023
72404,1116,844,151.0,7,0,2023
72403,1116,839,44.0,12,0,2023
72402,1116,846,159.0,6,0,2023
72401,1116,855,6.0,17,0,2023
72399,1116,856,0.0,21,0,2023
72397,1116,858,1.0,20,0,2023
72394,1116,842,56.0,10,0,2023
72392,1116,847,143.0,8,0,2023
72390,1116,1,201.0,3,0,2023
72387,1116,815,240.0,2,2,2023
72395,1116,848,25.0,13,0,2023
72391,1116,840,53.0,11,0,2023
72389,1116,832,171.0,5,1,2023
72393,1116,822,10.0,14,0,2023
72398,1116,825,3.0,18,0,2023
72396,1116,852,8.0,16,0,2023
72386,1116,830,466.0,1,15,2023
72400,1116,807,9.0,15,0,2023
72388,1116,4,183.0,4,0,2023
72408,1117,830,491.0,1,16,2023
72409,1117,815,240.0,2,2,2023
72410,1117,4,183.0,5,0,2023
72411,1117,832,183.0,4,1,2023
72412,1117,1,220.0,3,0,2023
72413,1117,840,53.0,11,0,2023
72414,1117,847,151.0,8,0,2023
72415,1117,822,10.0,14,0,2023
72416,1117,842,56.0,10,0,2023
72417,1117,848,27.0,13,0,2023
72418,1117,852,8.0,16,0,2023
72419,1117,858,1.0,21,0,2023
72420,1117,825,3.0,19,0,2023
72421,1117,856,0.0,22,0,2023
72422,1117,807,9.0,15,0,2023
72423,1117,855,6.0,18,0,2023
72424,1117,846,169.0,6,0,2023
72425,1117,839,45.0,12,0,2023
72426,1117,844,166.0,7,0,2023
72427,1117,857,87.0,9,0,2023
72428,1117,817,6.0,17,0,2023
72429,1117,859,2.0,20,0,2023
72430,1118,830,524.0,1,17,2023
72431,1118,815,258.0,2,2,2023
72432,1118,4,198.0,4,0,2023
72433,1118,832,192.0,6,1,2023
72434,1118,1,226.0,3,0,2023
72435,1118,840,63.0,10,0,2023
72436,1118,847,156.0,8,0,2023
72437,1118,822,10.0,15,0,2023
72438,1118,842,62.0,11,0,2023
72439,1118,848,27.0,13,0,2023
72440,1118,852,13.0,14,0,2023
72441,1118,858,1.0,21,0,2023
72442,1118,825,3.0,19,0,2023
72443,1118,856,0.0,22,0,2023
72444,1118,807,9.0,16,0,2023
72445,1118,855,6.0,18,0,2023
72446,1118,846,195.0,5,0,2023
72447,1118,839,46.0,12,0,2023
72448,1118,844,170.0,7,0,2023
72449,1118,857,87.0,9,0,2023
72450,1118,817,6.0,17,0,2023
72451,1118,859,2.0,20,0,2023
72494,1119,817,6.0,17,0,2023
72493,1119,857,89.0,9,0,2023
72492,1119,844,188.0,7,0,2023
72491,1119,839,58.0,12,0,2023
72490,1119,846,195.0,6,0,2023
72489,1119,855,6.0,18,0,2023
72488,1119,807,9.0,16,0,2023
72487,1119,856,0.0,22,0,2023
72486,1119,825,3.0,19,0,2023
72485,1119,858,1.0,21,0,2023
72484,1119,852,13.0,14,0,2023
72483,1119,848,27.0,13,0,2023
72482,1119,842,62.0,11,0,2023
72481,1119,822,10.0,15,0,2023
72480,1119,847,160.0,8,0,2023
72479,1119,840,73.0,10,0,2023
72478,1119,1,232.0,3,0,2023
72477,1119,832,200.0,4,1,2023
72476,1119,4,200.0,5,0,2023
72475,1119,815,273.0,2,2,2023
72474,1119,830,549.0,1,18,2023
72495,1119,859,2.0,20,0,2023
72496,1120,830,575.0,1,19,2023
72497,1120,815,285.0,2,2,2023
72498,1120,4,206.0,4,0,2023
72499,1120,832,200.0,7,1,2023
72500,1120,1,234.0,3,0,2023
72501,1120,840,74.0,10,0,2023
72502,1120,847,175.0,8,0,2023
72503,1120,822,10.0,15,0,2023
72504,1120,842,62.0,11,0,2023
72505,1120,848,27.0,13,0,2023
72506,1120,852,17.0,14,0,2023
72507,1120,858,1.0,21,0,2023
72508,1120,825,3.0,19,0,2023
72509,1120,856,0.0,22,0,2023
72510,1120,807,9.0,16,0,2023
72511,1120,855,6.0,18,0,2023
72512,1120,846,205.0,6,0,2023
72513,1120,839,58.0,12,0,2023
72514,1120,844,206.0,5,0,2023
72515,1120,857,97.0,9,0,2023
72516,1120,817,6.0,17,0,2023
72517,1120,859,2.0,20,0,2023
72574,1121,839,0.0,17,0,2024
72573,1121,807,0.0,16,0,2024
72572,1121,848,0.0,15,0,2024
72571,1121,852,0.0,14,0,2024
72570,1121,817,0.0,13,0,2024
72569,1121,825,0.0,12,0,2024
72568,1121,855,0.0,11,0,2024
72567,1121,840,1.0,10,0,2024
72566,1121,4,2.0,9,0,2024
72565,1121,857,4.0,8,0,2024
72564,1121,1,6.0,7,0,2024
72563,1121,846,8.0,6,0,2024
72562,1121,847,10.0,5,0,2024
72561,1121,844,12.0,4,0,2024
72560,1121,832,15.0,3,0,2024
72559,1121,815,18.0,2,0,2024
72558,1121,830,26.0,1,1,2024
72575,1121,842,0.0,18,0,2024
72576,1121,822,0.0,19,0,2024
72577,1121,858,0.0,20,0,2024
72578,1122,830,51.0,1,2,2024
72579,1122,815,36.0,2,0,2024
72580,1122,832,15.0,6,0,2024
72581,1122,844,28.0,3,0,2024
72582,1122,847,18.0,4,0,2024
72583,1122,846,12.0,8,0,2024
72584,1122,1,8.0,9,0,2024
72585,1122,857,16.0,5,0,2024
72586,1122,4,12.0,7,0,2024
72587,1122,840,1.0,12,0,2024
72588,1122,855,0.0,14,0,2024
72589,1122,825,0.0,15,0,2024
72590,1122,817,0.0,16,0,2024
72591,1122,852,0.0,18,0,2024
72592,1122,848,0.0,13,0,2024
72593,1122,807,1.0,11,0,2024
72594,1122,839,0.0,17,0,2024
72595,1122,842,0.0,21,0,2024
72596,1122,822,0.0,20,0,2024
72597,1122,858,0.0,19,0,2024
72598,1122,860,6.0,10,0,2024
72661,1123,860,6.0,12,0,2024
72659,1123,822,0.0,20,0,2024
72658,1123,842,0.0,19,0,2024
72657,1123,839,0.0,18,0,2024
72656,1123,807,3.0,13,0,2024
72655,1123,848,0.0,15,0,2024
72654,1123,852,6.0,11,0,2024
72653,1123,817,0.0,17,0,2024
72652,1123,825,1.0,14,0,2024
72651,1123,855,0.0,16,0,2024
72648,1123,857,28.0,5,0,2024
72647,1123,1,8.0,10,0,2024
72642,1123,815,46.0,3,0,2024
72649,1123,4,16.0,8,0,2024
72650,1123,840,9.0,9,0,2024
72641,1123,830,51.0,1,2,2024
72660,1123,858,0.0,21,0,2024
72646,1123,846,27.0,6,0,2024
72645,1123,847,18.0,7,0,2024
72644,1123,844,47.0,2,0,2024
72643,1123,832,40.0,4,1,2024
72662,1124,830,77.0,1,3,2024
72663,1124,815,64.0,2,0,2024
72664,1124,832,55.0,4,1,2024
72665,1124,844,59.0,3,0,2024
72666,1124,847,24.0,7,0,2024
72667,1124,846,37.0,5,0,2024
72668,1124,1,10.0,9,0,2024
72669,1124,857,32.0,6,0,2024
72670,1124,4,24.0,8,0,2024
72671,1124,840,9.0,10,0,2024
72672,1124,855,0.0,16,0,2024
72673,1124,825,1.0,14,0,2024
72674,1124,817,0.0,17,0,2024
72675,1124,852,7.0,11,0,2024
72676,1124,848,0.0,15,0,2024
72677,1124,807,3.0,13,0,2024
72678,1124,839,0.0,18,0,2024
72679,1124,842,0.0,19,0,2024
72680,1124,822,0.0,20,0,2024
72681,1124,858,0.0,21,0,2024
72682,1124,860,6.0,12,0,2024
72683,1125,830,110.0,1,4,2024
72684,1125,815,85.0,2,0,2024
72685,1125,832,69.0,4,1,2024
72686,1125,844,76.0,3,0,2024
72687,1125,847,33.0,7,0,2024
72688,1125,846,58.0,5,0,2024
72689,1125,1,19.0,9,0,2024
72690,1125,857,38.0,6,0,2024
72691,1125,4,31.0,8,0,2024
72692,1125,840,9.0,10,0,2024
72693,1125,855,0.0,17,0,2024
72694,1125,825,1.0,14,0,2024
72695,1125,817,0.0,18,0,2024
72696,1125,852,7.0,11,0,2024
72697,1125,848,0.0,15,0,2024
72698,1125,807,4.0,13,0,2024
72699,1125,839,0.0,16,0,2024
72700,1125,842,0.0,19,0,2024
72701,1125,822,0.0,20,0,2024
72702,1125,858,0.0,21,0,2024
72703,1125,860,6.0,12,0,2024
72704,1126,830,136.0,1,4,2024
72705,1126,815,103.0,2,0,2024
72706,1126,832,83.0,5,1,2024
72707,1126,844,98.0,3,0,2024
72708,1126,847,37.0,7,0,2024
72709,1126,846,83.0,4,1,2024
72710,1126,1,27.0,9,0,2024
72711,1126,857,41.0,6,0,2024
72712,1126,4,33.0,8,0,2024
72713,1126,840,9.0,11,0,2024
72714,1126,855,0.0,18,0,2024
72715,1126,825,1.0,16,0,2024
72716,1126,817,5.0,14,0,2024
72717,1126,852,14.0,10,0,2024
72718,1126,848,0.0,17,0,2024
72719,1126,807,6.0,13,0,2024
72720,1126,839,1.0,15,0,2024
72721,1126,842,0.0,19,0,2024
72722,1126,822,0.0,20,0,2024
72723,1126,858,0.0,21,0,2024
72724,1126,860,6.0,12,0,2024
72725,1127,830,161.0,1,5,2024
72726,1127,815,107.0,3,0,2024
72727,1127,832,93.0,5,1,2024
72728,1127,844,113.0,2,0,2024
72729,1127,847,44.0,7,0,2024
72730,1127,846,101.0,4,1,2024
72731,1127,1,35.0,8,0,2024
72732,1127,857,53.0,6,0,2024
72733,1127,4,33.0,9,0,2024
72734,1127,840,11.0,11,0,2024
72735,1127,855,0.0,18,0,2024
72736,1127,825,1.0,16,0,2024
72737,1127,817,5.0,14,0,2024
72738,1127,852,15.0,10,0,2024
72739,1127,848,0.0,17,0,2024
72740,1127,807,6.0,13,0,2024
72741,1127,839,1.0,15,0,2024
72742,1127,842,0.0,19,0,2024
72743,1127,822,0.0,20,0,2024
72744,1127,858,0.0,21,0,2024
72745,1127,860,6.0,12,0,2024
72786,1128,858,0.0,21,0,2024
72784,1128,842,1.0,18,0,2024
72781,1128,848,2.0,15,0,2024
72780,1128,852,19.0,10,0,2024
72779,1128,817,5.0,14,0,2024
72778,1128,825,1.0,17,0,2024
72775,1128,4,33.0,9,0,2024
72774,1128,857,71.0,6,0,2024
72772,1128,846,113.0,3,1,2024
72768,1128,815,107.0,5,0,2024
72787,1128,860,6.0,12,0,2024
72785,1128,822,0.0,20,0,2024
72783,1128,839,1.0,16,0,2024
72782,1128,807,6.0,13,0,2024
72777,1128,855,0.0,19,0,2024
72767,1128,830,169.0,1,5,2024
72776,1128,840,11.0,11,0,2024
72773,1128,1,42.0,8,0,2024
72771,1128,847,54.0,7,0,2024
72770,1128,844,138.0,2,1,2024
72769,1128,832,108.0,4,1,2024
72788,1129,830,194.0,1,6,2024
72789,1129,815,107.0,5,0,2024
72790,1129,832,108.0,4,1,2024
72791,1129,844,138.0,2,1,2024
72792,1129,847,69.0,7,0,2024
72793,1129,846,131.0,3,1,2024
72794,1129,1,55.0,8,0,2024
72795,1129,857,81.0,6,0,2024
72796,1129,4,41.0,9,0,2024
72797,1129,840,17.0,11,0,2024
72798,1129,855,0.0,19,0,2024
72799,1129,825,1.0,18,0,2024
72800,1129,817,9.0,12,0,2024
72801,1129,852,19.0,10,0,2024
72802,1129,848,2.0,16,0,2024
72803,1129,807,6.0,14,0,2024
72804,1129,839,2.0,17,0,2024
72805,1129,842,3.0,15,0,2024
72806,1129,822,0.0,20,0,2024
72807,1129,858,0.0,21,0,2024
72808,1129,860,6.0,13,0,2024
72809,1130,830,219.0,1,7,2024
72810,1130,815,111.0,5,0,2024
72811,1130,832,116.0,4,1,2024
72812,1130,844,148.0,3,1,2024
72813,1130,847,81.0,7,0,2024
72814,1130,846,150.0,2,1,2024
72815,1130,1,70.0,8,0,2024
72816,1130,857,87.0,6,0,2024
72817,1130,4,41.0,9,0,2024
72818,1130,840,17.0,11,0,2024
72819,1130,855,0.0,19,0,2024
72820,1130,825,1.0,18,0,2024
72821,1130,817,9.0,12,0,2024
72822,1130,852,19.0,10,0,2024
72823,1130,848,2.0,17,0,2024
72824,1130,807,6.0,14,0,2024
72825,1130,839,3.0,16,0,2024
72826,1130,842,5.0,15,0,2024
72827,1130,822,0.0,20,0,2024
72828,1130,858,0.0,21,0,2024
72829,1130,860,6.0,13,0,2024
72830,1131,830,237.0,1,7,2024
72831,1131,815,118.0,5,0,2024
72832,1131,832,135.0,4,1,2024
72833,1131,844,150.0,3,1,2024
72834,1131,847,111.0,7,1,2024
72835,1131,846,156.0,2,1,2024
72836,1131,1,85.0,8,0,2024
72837,1131,857,112.0,6,0,2024
72838,1131,4,41.0,9,0,2024
72839,1131,840,17.0,11,0,2024
72840,1131,855,0.0,19,0,2024
72841,1131,825,5.0,16,0,2024
72842,1131,817,11.0,13,0,2024
72843,1131,852,19.0,10,0,2024
72844,1131,848,2.0,18,0,2024
72845,1131,807,14.0,12,0,2024
72846,1131,839,3.0,17,0,2024
72847,1131,842,6.0,15,0,2024
72848,1131,822,0.0,20,0,2024
72849,1131,858,0.0,21,0,2024
72850,1131,860,6.0,14,0,2024
72851,1132,830,255.0,1,7,2024
72852,1132,815,118.0,6,0,2024
72853,1132,832,146.0,4,1,2024
72854,1132,844,150.0,3,1,2024
72855,1132,847,111.0,7,1,2024
72856,1132,846,171.0,2,1,2024
72857,1132,1,110.0,8,1,2024
72858,1132,857,124.0,5,0,2024
72859,1132,4,45.0,9,0,2024
72860,1132,840,23.0,10,0,2024
72861,1132,855,0.0,19,0,2024
72862,1132,825,5.0,16,0,2024
72863,1132,817,11.0,13,0,2024
72864,1132,852,20.0,12,0,2024
72865,1132,848,4.0,17,0,2024
72866,1132,807,22.0,11,0,2024
72867,1132,839,3.0,18,0,2024
72868,1132,842,6.0,15,0,2024
72869,1132,822,0.0,21,0,2024
72870,1132,858,0.0,20,0,2024
72871,1132,860,6.0,14,0,2024
72872,1133,830,265.0,1,7,2024
72873,1133,815,124.0,7,0,2024
72874,1133,832,154.0,4,1,2024
72875,1133,844,162.0,3,1,2024
72876,1133,847,116.0,8,1,2024
72877,1133,846,189.0,2,1,2024
72878,1133,1,125.0,6,1,2024
72879,1133,857,149.0,5,1,2024
72880,1133,4,45.0,9,0,2024
72881,1133,840,24.0,10,0,2024
72882,1133,855,0.0,19,0,2024
72883,1133,825,5.0,16,0,2024
72884,1133,817,11.0,13,0,2024
72885,1133,852,22.0,12,0,2024
72886,1133,848,4.0,17,0,2024
72887,1133,807,22.0,11,0,2024
72888,1133,839,3.0,18,0,2024
72889,1133,842,6.0,15,0,2024
72890,1133,822,0.0,21,0,2024
72891,1133,858,0.0,20,0,2024
72892,1133,860,6.0,14,0,2024
72977,1135,830,295.0,1,7,2024
72976,1134,860,6.0,14,0,2024
72975,1134,858,0.0,20,0,2024
72974,1134,822,0.0,21,0,2024
72973,1134,842,6.0,15,0,2024
72972,1134,839,5.0,17,0,2024
72971,1134,807,22.0,11,0,2024
72970,1134,848,4.0,18,0,2024
72969,1134,852,22.0,12,0,2024
72968,1134,817,12.0,13,0,2024
72967,1134,825,5.0,16,0,2024
72966,1134,855,0.0,19,0,2024
72956,1134,830,277.0,1,7,2024
72957,1134,815,131.0,7,0,2024
72958,1134,832,162.0,5,1,2024
72959,1134,844,177.0,3,1,2024
72960,1134,847,116.0,8,1,2024
72961,1134,846,199.0,2,1,2024
72962,1134,1,150.0,6,2,2024
72963,1134,857,167.0,4,1,2024
72964,1134,4,49.0,9,0,2024
72965,1134,840,24.0,10,0,2024
72978,1135,815,139.0,7,0,2024
72979,1135,832,172.0,5,1,2024
72980,1135,844,192.0,3,1,2024
72981,1135,847,122.0,8,1,2024
72982,1135,846,225.0,2,2,2024
72983,1135,1,154.0,6,2,2024
72984,1135,857,179.0,4,1,2024
72985,1135,4,50.0,9,0,2024
72986,1135,840,24.0,10,0,2024
72987,1135,855,0.0,19,0,2024
72988,1135,825,5.0,16,0,2024
72989,1135,817,12.0,13,0,2024
72990,1135,852,22.0,12,0,2024
72991,1135,848,4.0,18,0,2024
72992,1135,807,22.0,11,0,2024
72993,1135,839,5.0,17,0,2024
72994,1135,842,8.0,14,0,2024
72995,1135,822,0.0,21,0,2024
72996,1135,858,0.0,20,0,2024
72997,1135,860,6.0,15,0,2024
73038,1136,822,0.0,22,0,2024
73037,1136,842,8.0,14,0,2024
73036,1136,839,5.0,18,0,2024
73035,1136,807,22.0,11,0,2024
73034,1136,848,6.0,17,0,2024
73033,1136,852,22.0,12,0,2024
73032,1136,817,12.0,13,0,2024
73031,1136,825,6.0,16,0,2024
73030,1136,855,0.0,19,0,2024
73029,1136,840,24.0,10,0,2024
73028,1136,4,50.0,9,0,2024
73027,1136,857,197.0,4,1,2024
73026,1136,1,164.0,6,2,2024
73025,1136,846,241.0,2,2,2024
73024,1136,847,128.0,8,1,2024
73023,1136,844,217.0,3,2,2024
73022,1136,832,184.0,5,1,2024
73021,1136,815,143.0,7,0,2024
73020,1136,830,303.0,1,7,2024
73039,1136,858,0.0,20,0,2024
73040,1136,860,6.0,15,0,2024
73041,1136,861,0.0,21,0,2024
73042,1137,830,313.0,1,7,2024
73043,1137,815,143.0,8,0,2024
73044,1137,832,184.0,5,1,2024
73045,1137,844,235.0,3,2,2024
73046,1137,847,143.0,7,1,2024
73047,1137,846,254.0,2,2,2024
73048,1137,1,166.0,6,2,2024
73049,1137,857,222.0,4,2,2024
73050,1137,4,58.0,9,0,2024
73051,1137,840,24.0,10,0,2024
73052,1137,855,0.0,20,0,2024
73053,1137,825,6.0,17,0,2024
73054,1137,817,12.0,14,0,2024
73055,1137,852,22.0,12,0,2024
73056,1137,848,12.0,13,0,2024
73057,1137,807,22.0,11,0,2024
73058,1137,839,5.0,18,0,2024
73059,1137,842,8.0,15,0,2024
73060,1137,822,0.0,22,0,2024
73061,1137,858,0.0,21,0,2024
73062,1137,860,7.0,16,0,2024
73063,1137,861,4.0,19,0,2024
73064,1138,830,331.0,1,7,2024
73065,1138,815,144.0,8,0,2024
73066,1138,832,190.0,5,1,2024
73067,1138,844,245.0,3,2,2024
73068,1138,847,155.0,7,1,2024
73069,1138,846,279.0,2,3,2024
73070,1138,1,174.0,6,2,2024
73071,1138,857,237.0,4,2,2024
73072,1138,4,62.0,9,0,2024
73073,1138,840,24.0,11,0,2024
73074,1138,855,0.0,20,0,2024
