constructorStandingsId,raceId,constructorId,points,position,wins,constructorRef,name
27556.0,1038.0,211,82.0,4.0,0.0,racing_point,Racing Point
27566.0,1039.0,211,92.0,4.0,0.0,racing_point,Racing Point
27586.0,1040.0,211,104.0,4.0,0.0,racing_point,Racing Point
27596.0,1041.0,211,120.0,3.0,0.0,racing_point,Racing Point
27606.0,1042.0,211,126.0,3.0,0.0,racing_point,Racing Point
27616.0,1043.0,211,134.0,5.0,0.0,racing_point,Racing Point
27626.0,1044.0,211,154.0,3.0,0.0,racing_point,Racing Point
27636.0,1045.0,211,154.0,4.0,0.0,racing_point,Racing Point
27646.0,1046.0,211,194.0,3.0,1.0,racing_point,Racing Point
27656.0,1047.0,211,195.0,4.0,1.0,racing_point,Racing Point
27517.0,1034.0,213,13.0,7.0,0.0,alphatauri,AlphaTauri
27577.0,1031.0,213,6.0,5.0,0.0,alphatauri,AlphaTauri
27487.0,1032.0,213,7.0,7.0,0.0,alphatauri,AlphaTauri
27507.0,1033.0,213,7.0,7.0,0.0,alphatauri,AlphaTauri
27527.0,1035.0,213,14.0,7.0,0.0,alphatauri,AlphaTauri
27537.0,1036.0,213,16.0,7.0,0.0,alphatauri,AlphaTauri
27547.0,1037.0,213,20.0,7.0,0.0,alphatauri,AlphaTauri
27557.0,1038.0,213,47.0,7.0,1.0,alphatauri,AlphaTauri
27567.0,1039.0,213,53.0,7.0,1.0,alphatauri,AlphaTauri
27587.0,1040.0,213,59.0,7.0,1.0,alphatauri,AlphaTauri
27597.0,1041.0,213,67.0,7.0,1.0,alphatauri,AlphaTauri
27607.0,1042.0,213,77.0,7.0,1.0,alphatauri,AlphaTauri
27617.0,1043.0,213,89.0,7.0,1.0,alphatauri,AlphaTauri
27627.0,1044.0,213,89.0,7.0,1.0,alphatauri,AlphaTauri
27637.0,1045.0,213,97.0,7.0,1.0,alphatauri,AlphaTauri
27647.0,1046.0,213,103.0,7.0,1.0,alphatauri,AlphaTauri
27657.0,1047.0,213,107.0,7.0,1.0,alphatauri,AlphaTauri
27907.0,1051.0,213,112.0,6.0,0.0,alphatauri,AlphaTauri
27677.0,1052.0,213,2.0,5.0,0.0,alphatauri,AlphaTauri
27707.0,1053.0,213,8.0,5.0,0.0,alphatauri,AlphaTauri
27717.0,1054.0,213,9.0,6.0,0.0,alphatauri,AlphaTauri
27727.0,1055.0,213,10.0,6.0,0.0,alphatauri,AlphaTauri
27737.0,1056.0,213,18.0,6.0,0.0,alphatauri,AlphaTauri
27747.0,1057.0,213,39.0,5.0,0.0,alphatauri,AlphaTauri
27757.0,1059.0,213,45.0,5.0,0.0,alphatauri,AlphaTauri
27767.0,1058.0,213,46.0,5.0,0.0,alphatauri,AlphaTauri
27787.0,1060.0,213,48.0,5.0,0.0,alphatauri,AlphaTauri
27797.0,1061.0,213,49.0,5.0,0.0,alphatauri,AlphaTauri
27817.0,1062.0,213,68.0,6.0,0.0,alphatauri,AlphaTauri
27827.0,1063.0,213,72.0,6.0,0.0,alphatauri,AlphaTauri
27837.0,1064.0,213,84.0,6.0,0.0,alphatauri,AlphaTauri
27847.0,1065.0,213,84.0,6.0,0.0,alphatauri,AlphaTauri
27857.0,1066.0,213,84.0,6.0,0.0,alphatauri,AlphaTauri
27867.0,1067.0,213,92.0,6.0,0.0,alphatauri,AlphaTauri
27877.0,1069.0,213,94.0,6.0,0.0,alphatauri,AlphaTauri
27887.0,1070.0,213,106.0,6.0,0.0,alphatauri,AlphaTauri
27897.0,1071.0,213,112.0,6.0,0.0,alphatauri,AlphaTauri
27917.0,1072.0,213,120.0,6.0,0.0,alphatauri,AlphaTauri
27927.0,1073.0,213,142.0,6.0,0.0,alphatauri,AlphaTauri
28138.0,1074.0,213,4.0,6.0,0.0,alphatauri,AlphaTauri
28148.0,1075.0,213,8.0,7.0,0.0,alphatauri,AlphaTauri
28158.0,1076.0,213,10.0,8.0,0.0,alphatauri,AlphaTauri
28168.0,1077.0,213,16.0,7.0,0.0,alphatauri,AlphaTauri
28178.0,1078.0,213,16.0,7.0,0.0,alphatauri,AlphaTauri
28188.0,1079.0,213,17.0,7.0,0.0,alphatauri,AlphaTauri
28198.0,1080.0,213,17.0,7.0,0.0,alphatauri,AlphaTauri
28208.0,1081.0,213,27.0,7.0,0.0,alphatauri,AlphaTauri
28228.0,1082.0,213,27.0,7.0,0.0,alphatauri,AlphaTauri
28238.0,1083.0,213,27.0,7.0,0.0,alphatauri,AlphaTauri
28248.0,1084.0,213,27.0,8.0,0.0,alphatauri,AlphaTauri
28258.0,1085.0,213,27.0,8.0,0.0,alphatauri,AlphaTauri
28268.0,1086.0,213,27.0,8.0,0.0,alphatauri,AlphaTauri
28278.0,1087.0,213,29.0,8.0,0.0,alphatauri,AlphaTauri
28288.0,1088.0,213,29.0,8.0,0.0,alphatauri,AlphaTauri
28298.0,1089.0,213,33.0,8.0,0.0,alphatauri,AlphaTauri
28308.0,1091.0,213,34.0,9.0,0.0,alphatauri,AlphaTauri
28328.0,1092.0,213,34.0,9.0,0.0,alphatauri,AlphaTauri
28368.0,1093.0,213,35.0,9.0,0.0,alphatauri,AlphaTauri
28378.0,1094.0,213,35.0,9.0,0.0,alphatauri,AlphaTauri
28388.0,1095.0,213,35.0,9.0,0.0,alphatauri,AlphaTauri
28398.0,1096.0,213,35.0,9.0,0.0,alphatauri,AlphaTauri
28490.0,1098.0,213,0.0,8.0,0.0,alphatauri,AlphaTauri
28440.0,1099.0,213,0.0,9.0,0.0,alphatauri,AlphaTauri
28450.0,1100.0,213,1.0,9.0,0.0,alphatauri,AlphaTauri
28460.0,1101.0,213,2.0,9.0,0.0,alphatauri,AlphaTauri
28470.0,1102.0,213,2.0,9.0,0.0,alphatauri,AlphaTauri
28480.0,1104.0,213,2.0,9.0,0.0,alphatauri,AlphaTauri
28500.0,1105.0,213,2.0,9.0,0.0,alphatauri,AlphaTauri
28520.0,1106.0,213,2.0,10.0,0.0,alphatauri,AlphaTauri
28540.0,1107.0,213,2.0,10.0,0.0,alphatauri,AlphaTauri
28550.0,1108.0,213,2.0,10.0,0.0,alphatauri,AlphaTauri
28560.0,1109.0,213,2.0,10.0,0.0,alphatauri,AlphaTauri
28570.0,1110.0,213,3.0,10.0,0.0,alphatauri,AlphaTauri
28580.0,1111.0,213,3.0,10.0,0.0,alphatauri,AlphaTauri
28590.0,1112.0,213,3.0,10.0,0.0,alphatauri,AlphaTauri
28600.0,1113.0,213,5.0,10.0,0.0,alphatauri,AlphaTauri
28610.0,1114.0,213,5.0,10.0,0.0,alphatauri,AlphaTauri
28660.0,1115.0,213,5.0,10.0,0.0,alphatauri,AlphaTauri
28670.0,1116.0,213,10.0,10.0,0.0,alphatauri,AlphaTauri
28680.0,1117.0,213,16.0,8.0,0.0,alphatauri,AlphaTauri
28690.0,1118.0,213,21.0,8.0,0.0,alphatauri,AlphaTauri
28700.0,1119.0,213,21.0,8.0,0.0,alphatauri,AlphaTauri
28710.0,1120.0,213,25.0,8.0,0.0,alphatauri,AlphaTauri
27910.0,1051.0,214,137.0,5.0,1.0,alpine,Alpine F1 Team
27680.0,1052.0,214,0.0,8.0,0.0,alpine,Alpine F1 Team
27710.0,1053.0,214,3.0,7.0,0.0,alpine,Alpine F1 Team
27720.0,1054.0,214,13.0,5.0,0.0,alpine,Alpine F1 Team
27730.0,1055.0,214,15.0,5.0,0.0,alpine,Alpine F1 Team
27740.0,1056.0,214,17.0,7.0,0.0,alpine,Alpine F1 Team
27750.0,1057.0,214,25.0,7.0,0.0,alpine,Alpine F1 Team
27760.0,1059.0,214,29.0,7.0,0.0,alpine,Alpine F1 Team
27770.0,1058.0,214,31.0,7.0,0.0,alpine,Alpine F1 Team
27790.0,1060.0,214,32.0,7.0,0.0,alpine,Alpine F1 Team
27800.0,1061.0,214,40.0,7.0,0.0,alpine,Alpine F1 Team
27820.0,1062.0,214,77.0,5.0,1.0,alpine,Alpine F1 Team
27830.0,1063.0,214,80.0,5.0,1.0,alpine,Alpine F1 Team
27840.0,1064.0,214,90.0,5.0,1.0,alpine,Alpine F1 Team
27850.0,1065.0,214,95.0,5.0,1.0,alpine,Alpine F1 Team
27860.0,1066.0,214,103.0,5.0,1.0,alpine,Alpine F1 Team
27870.0,1067.0,214,104.0,5.0,1.0,alpine,Alpine F1 Team
27880.0,1069.0,214,104.0,5.0,1.0,alpine,Alpine F1 Team
27890.0,1070.0,214,106.0,5.0,1.0,alpine,Alpine F1 Team
27900.0,1071.0,214,112.0,5.0,1.0,alpine,Alpine F1 Team
27920.0,1072.0,214,149.0,5.0,1.0,alpine,Alpine F1 Team
27930.0,1073.0,214,155.0,5.0,1.0,alpine,Alpine F1 Team
28137.0,1074.0,214,8.0,5.0,0.0,alpine,Alpine F1 Team
28147.0,1075.0,214,16.0,4.0,0.0,alpine,Alpine F1 Team
28157.0,1076.0,214,22.0,5.0,0.0,alpine,Alpine F1 Team
28167.0,1077.0,214,22.0,6.0,0.0,alpine,Alpine F1 Team
28177.0,1078.0,214,26.0,6.0,0.0,alpine,Alpine F1 Team
28187.0,1079.0,214,34.0,6.0,0.0,alpine,Alpine F1 Team
28197.0,1080.0,214,40.0,6.0,0.0,alpine,Alpine F1 Team
28207.0,1081.0,214,47.0,5.0,0.0,alpine,Alpine F1 Team
28227.0,1082.0,214,57.0,5.0,0.0,alpine,Alpine F1 Team
28237.0,1083.0,214,67.0,5.0,0.0,alpine,Alpine F1 Team
28247.0,1084.0,214,81.0,5.0,0.0,alpine,Alpine F1 Team
28257.0,1085.0,214,93.0,4.0,0.0,alpine,Alpine F1 Team
28267.0,1086.0,214,99.0,4.0,0.0,alpine,Alpine F1 Team
28277.0,1087.0,214,115.0,4.0,0.0,alpine,Alpine F1 Team
28287.0,1088.0,214,125.0,4.0,0.0,alpine,Alpine F1 Team
28297.0,1089.0,214,125.0,4.0,0.0,alpine,Alpine F1 Team
28307.0,1091.0,214,125.0,5.0,0.0,alpine,Alpine F1 Team
28327.0,1092.0,214,143.0,4.0,0.0,alpine,Alpine F1 Team
28367.0,1093.0,214,149.0,4.0,0.0,alpine,Alpine F1 Team
28377.0,1094.0,214,153.0,4.0,0.0,alpine,Alpine F1 Team
28387.0,1095.0,214,167.0,4.0,0.0,alpine,Alpine F1 Team
28397.0,1096.0,214,173.0,4.0,0.0,alpine,Alpine F1 Team
28488.0,1098.0,214,2.0,6.0,0.0,alpine,Alpine F1 Team
28438.0,1099.0,214,8.0,5.0,0.0,alpine,Alpine F1 Team
28448.0,1100.0,214,8.0,6.0,0.0,alpine,Alpine F1 Team
28458.0,1101.0,214,8.0,6.0,0.0,alpine,Alpine F1 Team
28468.0,1102.0,214,14.0,6.0,0.0,alpine,Alpine F1 Team
28478.0,1104.0,214,35.0,5.0,0.0,alpine,Alpine F1 Team
28498.0,1105.0,214,40.0,5.0,0.0,alpine,Alpine F1 Team
28518.0,1106.0,214,44.0,5.0,0.0,alpine,Alpine F1 Team
28538.0,1107.0,214,47.0,5.0,0.0,alpine,Alpine F1 Team
28548.0,1108.0,214,47.0,6.0,0.0,alpine,Alpine F1 Team
28558.0,1109.0,214,47.0,6.0,0.0,alpine,Alpine F1 Team
28568.0,1110.0,214,57.0,6.0,0.0,alpine,Alpine F1 Team
28578.0,1111.0,214,73.0,6.0,0.0,alpine,Alpine F1 Team
28588.0,1112.0,214,73.0,6.0,0.0,alpine,Alpine F1 Team
28598.0,1113.0,214,81.0,6.0,0.0,alpine,Alpine F1 Team
28608.0,1114.0,214,84.0,6.0,0.0,alpine,Alpine F1 Team
28658.0,1115.0,214,90.0,6.0,0.0,alpine,Alpine F1 Team
28668.0,1116.0,214,100.0,6.0,0.0,alpine,Alpine F1 Team
28678.0,1117.0,214,101.0,6.0,0.0,alpine,Alpine F1 Team
28688.0,1118.0,214,108.0,6.0,0.0,alpine,Alpine F1 Team
28698.0,1119.0,214,120.0,6.0,0.0,alpine,Alpine F1 Team
28708.0,1120.0,214,120.0,6.0,0.0,alpine,Alpine F1 Team
28722.0,1121.0,214,0.0,10.0,0.0,alpine,Alpine F1 Team
28732.0,1122.0,214,0.0,10.0,0.0,alpine,Alpine F1 Team
28752.0,1123.0,214,0.0,10.0,0.0,alpine,Alpine F1 Team
28762.0,1124.0,214,0.0,10.0,0.0,alpine,Alpine F1 Team
28782.0,1125.0,214,0.0,9.0,0.0,alpine,Alpine F1 Team
28792.0,1126.0,214,1.0,8.0,0.0,alpine,Alpine F1 Team
28802.0,1127.0,214,1.0,8.0,0.0,alpine,Alpine F1 Team
28812.0,1128.0,214,2.0,9.0,0.0,alpine,Alpine F1 Team
28822.0,1129.0,214,5.0,8.0,0.0,alpine,Alpine F1 Team
28832.0,1130.0,214,8.0,7.0,0.0,alpine,Alpine F1 Team
28842.0,1131.0,214,9.0,8.0,0.0,alpine,Alpine F1 Team
28852.0,1132.0,214,9.0,8.0,0.0,alpine,Alpine F1 Team
28862.0,1133.0,214,9.0,8.0,0.0,alpine,Alpine F1 Team
28882.0,1134.0,214,11.0,8.0,0.0,alpine,Alpine F1 Team
28892.0,1135.0,214,13.0,8.0,0.0,alpine,Alpine F1 Team
28902.0,1136.0,214,13.0,8.0,0.0,alpine,Alpine F1 Team
28912.0,1137.0,214,13.0,9.0,0.0,alpine,Alpine F1 Team
28922.0,1138.0,214,13.0,9.0,0.0,alpine,Alpine F1 Team
28932.0,1139.0,214,13.0,9.0,0.0,alpine,Alpine F1 Team
28942.0,1140.0,214,14.0,9.0,0.0,alpine,Alpine F1 Team
28952.0,1141.0,214,49.0,6.0,0.0,alpine,Alpine F1 Team
28962.0,1142.0,214,49.0,7.0,0.0,alpine,Alpine F1 Team
28972.0,1143.0,214,59.0,6.0,0.0,alpine,Alpine F1 Team
28982.0,1144.0,214,65.0,6.0,0.0,alpine,Alpine F1 Team
28720.0,1121.0,215,0.0,8.0,0.0,rb,RB F1 Team
28730.0,1122.0,215,0.0,9.0,0.0,rb,RB F1 Team
28750.0,1123.0,215,6.0,6.0,0.0,rb,RB F1 Team
28760.0,1124.0,215,7.0,6.0,0.0,rb,RB F1 Team
28780.0,1125.0,215,7.0,6.0,0.0,rb,RB F1 Team
28790.0,1126.0,215,19.0,6.0,0.0,rb,RB F1 Team
28800.0,1127.0,215,20.0,6.0,0.0,rb,RB F1 Team
28810.0,1128.0,215,24.0,6.0,0.0,rb,RB F1 Team
28820.0,1129.0,215,28.0,6.0,0.0,rb,RB F1 Team
28830.0,1130.0,215,28.0,6.0,0.0,rb,RB F1 Team
28840.0,1131.0,215,30.0,6.0,0.0,rb,RB F1 Team
28850.0,1132.0,215,31.0,6.0,0.0,rb,RB F1 Team
28860.0,1133.0,215,33.0,6.0,0.0,rb,RB F1 Team
28880.0,1134.0,215,34.0,6.0,0.0,rb,RB F1 Team
28890.0,1135.0,215,34.0,6.0,0.0,rb,RB F1 Team
28900.0,1136.0,215,34.0,6.0,0.0,rb,RB F1 Team
28910.0,1137.0,215,34.0,6.0,0.0,rb,RB F1 Team
28920.0,1138.0,215,34.0,6.0,0.0,rb,RB F1 Team
28930.0,1139.0,215,36.0,7.0,0.0,rb,RB F1 Team
28940.0,1140.0,215,36.0,7.0,0.0,rb,RB F1 Team
28950.0,1141.0,215,44.0,8.0,0.0,rb,RB F1 Team
28960.0,1142.0,215,46.0,8.0,0.0,rb,RB F1 Team
28970.0,1143.0,215,46.0,8.0,0.0,rb,RB F1 Team
28980.0,1144.0,215,46.0,8.0,0.0,rb,RB F1 Team
